"year","X","Y","latitude","pike","perch","stickleback","distance","BIASmean","SWM","fishing","totalTopPred","seal","corm2","DD","conn35","conn32","area_net_32","connected_area_net_32","node_id_32","area_net_35","connected_area_net_35","node_id_35","bay","fishPred","stickleback_int","RPD"
2003,601447.32561838,6368808.13058391,57.4506,0,0,0,2978.51586914062,0.0875321062907999,329,27.2776139876243,89.991813659668,89.991813659668,0,279.749652087317,169380.420614063,112254.701259695,28240,1255152.41545904,27947,31042,1502058.16310368,26765,"Pukavik",0,0,NA
2003,601449.042634928,6368883.90618248,57.45128,0,0,0,3021.05493164062,0.0875989621017079,301,27.2776139876243,89.991813659668,89.991813659668,0,279.749652087317,169766.921195198,112453.812514428,1932288,732288.496536071,27982,31042,1502058.16310368,26765,"Pukavik",0,0,NA
2003,601452.633284295,6372079.60107297,57.4799730302343,0,9.28175275616018,0,4952.65185546875,0.0904735086612723,486,23.735199958185,91.9057464599609,91.9057464599609,0,277.439658465983,201214.97297275,117237.11003408,795883,1025325.17064367,27877,53054,1967455.30438539,26703,"Pukavik",9,0,1
2003,601452.808771788,6368877.31757053,57.45122,0,0,0,3014.00512695312,0.0875989621017079,314,27.2776139876243,89.991813659668,89.991813659668,0,279.749652087317,169740.716969148,112442.528974359,1932288,732288.496536071,27982,31042,1502058.16310368,26765,"Pukavik",0,0,NA
2003,601455.05185571,6368859.55387705,57.45106,0,0,0,2995.89038085938,0.0875989621017079,362,27.2776139876243,89.991813659668,89.991813659668,0,279.749652087317,169743.082259086,112319.227863308,28240,1255152.41545904,27947,31042,1502058.16310368,26765,"Slättön",0,0,NA
2003,601470.162653284,6368855.47499847,57.45102,0,0,0,2985.83911132812,0.0875989621017079,382,27.2776139876243,89.991813659668,89.991813659668,0,279.749652087317,169498.448000811,112317.389229706,28240,1255152.41545904,27947,31042,1502058.16310368,26765,"Tromtöfjärden",0,0,NA
2003,601473.338196683,6368824.36988783,57.45074,0,0,0,2959.71240234375,0.0875989621017079,370,27.2776139876243,89.991813659668,89.991813659668,0,279.749652087317,169609.713284643,112393.643969517,28240,1255152.41545904,27947,31042,1502058.16310368,26765,"Tummafjärden",0,0,NA
2003,601477.129008147,6430427.39107805,58.00384,0,0,0,10247.83203125,0.143894918697442,241,30.6605207479176,117.83472442627,108.33472442627,0,250.189678056167,163253.019162427,93940.5497155182,162089,735970.325221171,25117,367000,1422435.91160546,24813,"Runstensfjärden",0,0,NA
2003,601494.689062887,6368834.92473424,57.45083,0,0,0,2955.0048828125,0.0875989621017079,372,27.2776139876243,89.991813659668,89.991813659668,0,279.749652087317,169446.561645193,112296.013019307,28240,1255152.41545904,27947,31042,1502058.16310368,26765,"Smygen",0,0,NA
2003,601497.05187786,6368860.59909026,57.45106,0,0,0,2977.15405273438,0.0875989621017079,363,27.2776139876243,89.991813659668,89.991813659668,0,279.749652087317,169512.463142382,112320.34893649,28240,1255152.41545904,27947,31042,1502058.16310368,26765,"Smygen",0,0,NA
2003,601502.020880269,6372130.17504962,57.4804160796269,4.64087637808009,0,0,4892.41748046875,0.090508219638352,557,23.735199958185,91.9057464599609,91.9057464599609,0,277.439658465983,201376.679249116,117197.045174646,795883,1025325.17064367,27877,53054,1967455.30438539,26703,"Dröseboviken",5,0,1
2003,601502.25869932,6430415.77788517,58.00373,0,0,0,10274.7509765625,0.143894918697442,265,30.6605207479176,117.83472442627,108.33472442627,0,250.189678056167,163237.975034982,93951.7330321676,162089,735970.325221171,25117,367000,1422435.91160546,24813,"Smygen",0,0,NA
2003,601502.614065985,6372080.19425704,57.4799671756327,0,4.64087637808009,0,4905.02392578125,0.0904735086612723,519,23.735199958185,91.9057464599609,91.9057464599609,0,277.439658465983,201040.037191793,117063.068725154,795883,1025325.17064367,27877,53054,1967455.30438539,26703,"Smygen",5,0,1
2003,601512.218136412,6368854.2943076,57.451,0,0,0,2966.48754882812,0.0875989621017079,335,27.2776139876243,89.991813659668,89.991813659668,0,279.749652087317,169618.17708138,112274.627364781,28240,1255152.41545904,27947,31042,1502058.16310368,26765,"Smygen",0,0,NA
2003,601516.048294253,6368893.36984419,57.45135,0,0,0,3004.89672851562,0.0876323398545012,268,27.2776139876243,89.991813659668,89.991813659668,0,279.749652087317,169729.249109427,112277.710792824,28240,1255152.41545904,27947,31042,1502058.16310368,26765,"Dröseboviken",0,0,NA
2003,601516.547075703,6368873.33530995,57.45117,0,0,0,2984.15966796875,0.0876323398545012,303,27.2776139876243,89.991813659668,89.991813659668,0,279.749652087317,169674.532802038,112241.802936333,28240,1255152.41545904,27947,31042,1502058.16310368,26765,"Åbyviken",0,0,NA
2003,601519.594042283,6368823.29379016,57.45072,0,0,0,2934.517578125,0.0875989621017079,393,27.2776139876243,89.991813659668,89.991813659668,0,279.749652087317,169425.29726262,112278.25455671,28240,1255152.41545904,27947,31042,1502058.16310368,26765,"Yttre Hallarumsviken",0,0,NA
2003,601527.625481386,6368790.0821662,57.45042,7.25136934075014,0,0,2897.5283203125,0.0875989621017079,422,27.2776139876243,89.991813659668,89.991813659668,0,279.749652087317,169498.653256445,112341.849491006,28240,1255152.41545904,27947,31042,1502058.16310368,26765,"Runstensfjärden",7,0,1
2003,601530.424385192,6430424.29105555,58.0038,0,0,0,10304.94921875,0.143894918697442,353,30.6605207479176,117.83472442627,108.33472442627,0,250.189678056167,162993.424417153,94084.0950159443,162089,735970.325221171,25117,367000,1422435.91160546,24813,"Smygen",0,0,NA
2003,601548.315073931,6373536.38213075,57.4930318553659,4.64087637808009,4.64087637808009,0,5220.2138671875,0.0956722296360672,666,29.1238573746062,98.5280914306641,98.5280914306641,0,277.439658465983,231832.566653985,128840.04069808,78393,1042859.40653017,27813,53054,1967455.30438539,26703,"Runstensfjärden",9,0,1
2003,601552.001664929,6372130.76822679,57.4804102193295,0,0,0,4842.29052734375,0.090508219638352,609,23.735199958185,91.9057464599609,91.9057464599609,0,277.439658465983,201245.546825188,117073.10358804,795883,1025325.17064367,27877,53054,1967455.30438539,26703,"Byggesviken",0,0,NA
2003,601552.594850522,6372080.78745124,57.4799613156156,0,13.9226291342403,4.64087637808009,4858.96728515625,0.090508219638352,499,23.735199958185,91.9057464599609,91.9057464599609,0,277.439658465983,200908.904767865,116939.127138548,795883,1025325.17064367,27877,53054,1967455.30438539,26703,"Dröseboviken",14,5,0.75
2003,601581.441199909,6430417.79225286,58.00373,0,0,0,10353.61328125,0.143894918697442,362,30.6605207479176,117.83472442627,108.33472442627,0,250.189678056167,163003.912254815,94096.2269563344,162089,735970.325221171,25117,367000,1422435.91160546,24813,"Yttre Maraviken",0,0,NA
2003,601601.982452425,6372131.36141406,57.4804043536164,0,0,0,4792.728515625,0.0905775965694294,609,23.735199958185,91.9057464599609,91.9057464599609,0,277.439658465983,201184.646613482,117017.360736671,795883,1025325.17064367,27877,53054,1967455.30438539,26703,"Runstensfjärden",0,0,NA
2003,601602.575638253,6372081.38062556,57.4799554499136,0,0,0,4822.8828125,0.090508219638352,425,23.735199958185,91.9057464599609,91.9057464599609,0,277.439658465983,200848.004556159,116883.384287179,795883,1025325.17064367,27877,53054,1967455.30438539,26703,"Smygen",0,0,NA
2003,601620.214814907,6430427.6898774,58.00381,7.25136934075014,0,0,10394.0439453125,0.143894918697442,365,30.6605207479176,117.83472442627,108.33472442627,0,250.189678056167,162916.470238454,93868.7733409133,162089,735970.325221171,25117,367000,1422435.91160546,24813,"Smygen",7,0,1
2003,601647.683374957,6373587.54946096,57.493469012495,4.64087637808009,4.64087637808009,0,5117.43408203125,0.095701260443683,954,29.1238573746062,98.5280914306641,98.5280914306641,0,277.439658465983,232467.856377772,128797.351633173,78393,1042859.40653017,27813,53054,1967455.30438539,26703,"Smygen",9,0,1
2003,601651.96324277,6372131.95461144,57.4803984824877,0,0,0,4746.962890625,0.0905775965694294,550,23.735199958185,91.9057464599609,91.9057464599609,0,277.439658465983,201177.611161298,117017.153928014,795883,1025325.17064367,27877,53054,1967455.30438539,26703,"Tromtöfjärden",0,0,NA
2003,601655.726271363,6430426.36646408,58.00379,0,0,0,10428.9609375,0.143894918697442,330,30.6605207479176,117.83472442627,108.33472442627,0,250.189678056167,162687.783024692,94084.0950159443,162089,735970.325221171,25117,367000,1422435.91160546,24813,"Smygen",0,0,NA
2003,601669.34562116,6430425.59951326,58.00378,0,0,0,10443.935546875,0.143894918697442,330,30.6605207479176,117.83472442627,108.33472442627,0,250.189678056167,162784.645902635,93868.7733409133,162089,735970.325221171,25117,367000,1422435.91160546,24813,"Åbyviken",0,0,NA
2003,601698.85070752,6373488.18115072,57.4925653263657,18.5635055123204,0,0,5113.17811124597,0.0956722296360672,331,23.735199958185,98.5280914306641,98.5280914306641,0,277.439658465983,231383.959587219,128632.87416024,78393,1042859.40653017,27813,53054,1967455.30438539,26703,"Smörpundsholmarna",19,0,1
2003,601752.518018857,6372083.16017917,57.4799378200448,4.64087637808009,0,0,4618.7421875,0.0906122625363863,796,23.735199958185,91.9057464599609,91.9057464599609,0,278.759658436478,200821.915083785,116835.121387451,795883,1025325.17064367,27877,30141,2228475.08048296,26712,"Smygen",5,0,1
2003,601795.845921437,6373739.27166543,57.4947980592722,9.28175275616018,0,0,4919.97607421875,0.0957888325267212,2644,29.1238573746062,98.5280914306641,98.5280914306641,0,277.439658465983,234637.795628477,128936.156099644,78393,1042859.40653017,27813,53054,1967455.30438539,26703,"Pukavik",9,0,1
2003,601845.23343644,6373789.84574877,57.4952410634056,9.28175275616018,0,4.64087637808009,4868.30615234375,0.0958183439770112,3102,29.1238573746062,98.5280914306641,98.5280914306641,0,277.439658465983,235626.692887684,129103.244780996,78393,1042859.40653017,27813,53054,1967455.30438539,26703,"Stutafjärden",9,5,0.666666666666667
2003,601946.381610484,6373691.07070825,57.4943314470738,23.2043818904005,0,0,4784.107421875,0.0957888325267212,1903,29.1238573746062,98.5280914306641,98.5280914306641,0,277.439658465983,233578.976241461,128782.972622117,78393,1042859.40653017,27813,53054,1967455.30438539,26703,"Västra Draganäsviken",23,0,1
2003,601946.974889143,6373641.08991173,57.493882545239,9.28175275616018,0,0,4815.904296875,0.0957595618430795,1452,29.1238573746062,98.5280914306641,98.5280914306641,0,277.439658465983,232890.339066851,128675.103969827,78393,1042859.40653017,27813,53054,1967455.30438539,26703,"Yttre Hallarumsviken",9,0,1
2003,601948.754707712,6373491.14749152,57.492535839264,13.9226291342403,9.28175275616018,0,4946.12890625,0.0956722296360672,771,23.735199958185,98.5280914306641,98.5280914306641,0,277.439658465983,230812.509370809,128491.724316656,13833,1042935.47336344,27817,53054,1967455.30438539,26703,"Pukavik",23,0,1
2003,601950.534499634,6373341.2050703,57.4911891329873,4.64087637808009,0,0,5085.35400390625,0.0955861341224026,526,23.735199958185,98.5280914306641,98.5280914306641,0,277.439658465983,228387.908109346,127389.474854591,13833,1042935.47336344,27817,53054,1967455.30438539,26703,"Pukavik",5,0,1
2003,601996.362418955,6373691.66398859,57.4943255327229,32.4861346465606,4.64087637808009,18.5635055123204,4744.64453125,0.0957888325267212,1388,29.1238573746062,98.5280914306641,98.5280914306641,0,277.439658465983,233534.475508061,128782.972622117,78393,1042859.40653017,27813,53054,1967455.30438539,26703,"Åbyviken",37,19,0.666666666666666
2003,602083.180937285,6373199.81426938,57.4898897679717,0,0,162.430673232803,4532.57763671875,0.0955576002050973,1047,23.735199958185,93.2685623168945,93.2685623168945,0,277.439658465983,224163.772089703,125601.527488413,13833,1042935.47336344,27817,53054,1967455.30438539,26703,"Pukavik",0,162,0
2003,602134.348251649,6373100.44588404,57.4889860363867,0,0,0,4511.67138671875,0.0954730306649998,720,23.735199958185,93.2685623168945,93.2685623168945,0,277.439658465983,220674.775366426,123925.857213466,13833,1042935.47336344,27817,53054,1967455.30438539,26703,"Pukavik",0,0,NA
2003,602231.343629753,6373351.53649614,57.4912186729624,0,0,32.4861346465606,4427.18994140625,0.0956434488277059,428,23.735199958185,93.2685623168945,93.2685623168945,0,277.439658465983,227905.439901524,127177.197672142,13833,1042935.47336344,27817,53054,1967455.30438539,26703,"Pukavik",0,32,0
2003,602231.936888737,6373301.55568221,57.4907697714701,0,0,0,4391.51318359375,0.0955861341224026,1681,23.735199958185,93.2685623168945,93.2685623168945,0,277.439658465983,226395.816501229,126436.324392563,13833,1042935.47336344,27817,53054,1967455.30438539,26703,"Pukavik",0,0,NA
2003,602233.716648272,6373151.61320978,57.4894230665227,0,0,1392.26291342403,4386.77001953125,0.0955293267043033,1817,23.735199958185,93.2685623168945,93.2685623168945,0,277.439658465983,222122.157586746,124681.028319062,13833,1042935.47336344,27817,53054,1967455.30438539,26703,"Slättön",0,1392,0
2003,602279.505532053,6437795.91798278,58.06981,0,0,0,10253.107421875,0.152999888685805,1426,43.5002365365492,163.671634674073,146.544876098633,0,250.189678056167,158707.540291898,86204.66833598,180698,231680.478657462,24925,765890,308926.692092669,24662,"Yttre Hallarumsviken",0,0,NA
2003,602282.100750452,6437832.7418232,58.07014,0,0,0,10288.0517578125,0.152999888685805,1387,43.5002365365492,163.671634674073,146.544876098633,0,250.189678056167,158341.612225632,85862.5261849129,180698,231680.478657462,24925,765890,308926.692092669,24662,"Smygen",0,0,NA
2003,602283.697474711,6373152.2064486,57.489417122235,0,0,0,4337.67578125,0.0955293267043033,2166,23.735199958185,93.2685623168945,93.2685623168945,0,277.439658465983,221958.902027737,124616.971967873,13833,1042935.47336344,27817,53054,1967455.30438539,26703,"Åbyviken",0,0,NA
2003,602284.290721966,6373102.22563127,57.4889682207107,0,0,18.5635055123204,4353.40576171875,0.0955293267043033,1125,23.735199958185,93.2685623168945,93.2685623168945,0,277.439658465983,220243.354314605,123749.049468105,13833,1042935.47336344,27817,53054,1967455.30438539,26703,"Smörpundsholmarna",0,19,0
2003,602286.061509893,6437770.46778198,58.06958,0,0,0,10227.7919921875,0.152976316351708,1356,43.5002365365492,163.671634674073,146.544876098633,0,250.189678056167,159083.023901674,86528.3765777703,180698,231680.478657462,24925,765890,308926.692092669,24662,"Byggesviken",0,0,NA
2003,602299.334501653,6437736.27934838,58.06927,7.25136934075014,0,0,10196.8466796875,0.152976316351708,1160,43.5002365365492,163.671634674073,146.544876098633,0,250.189678056167,159366.824147872,86707.0187816847,180698,231680.478657462,24925,765890,308926.692092669,24662,"Brunnsvik",7,0,1
2003,602331.898543795,6373302.74218772,57.4907578768636,0,0,232.043818904005,4285.90234375,0.0955861341224026,3120,23.735199958185,93.2685623168945,93.2685623168945,0,277.439658465983,226124.374839203,126354.709098271,13833,1042935.47336344,27817,53054,1967455.30438539,26703,"Smygen",0,232,0
2003,602333.085053562,6373202.78052771,57.4898600740079,0,9.28175275616018,0,4281.58154296875,0.0955576002050973,2956,23.735199958185,93.2685623168945,93.2685623168945,0,277.439658465983,223442.138366579,125290.211610428,13833,1042935.47336344,27817,53054,1967455.30438539,26703,"Dröseboviken",9,0,1
2003,602334.271551482,6373102.81886724,57.4889622710179,0,0,69.6131456712014,4308.68896484375,0.0955293267043033,751,23.735199958185,93.2685623168945,93.2685623168945,0,277.439658465983,220134.232889657,123737.61743442,13833,1042935.47336344,27817,53054,1967455.30438539,26703,"Åbyviken",0,70,0
2003,602365.600010109,6437844.80121046,58.070229,0,0,0,10282.482421875,0.152999888685805,1229,43.5002365365492,163.671634674073,146.544876098633,0,250.189678056167,158296.381582436,85679.7888984305,180698,231680.478657462,24925,765890,308926.692092669,24662,"Stutafjärden",0,0,NA
2003,602384.688262153,6437745.15653735,58.06933,0,0,0,10246.998046875,0.152976316351708,915,43.5002365365492,163.671634674073,146.544876098633,0,250.189678056167,159323.824336954,86794.309271764,180698,231680.478657462,24925,765890,308926.692092669,24662,"Dröseboviken",0,0,NA
2003,602447.226010191,6437883.76945868,58.07056,0,0,0,10215.1845703125,0.152999888685805,1217,43.5002365365492,163.671634674073,146.544876098633,0,250.189678056167,158097.939972811,85284.7408027897,180698,231680.478657462,24925,765890,308926.692092669,24662,"Brunnsvik",0,0,NA
2003,602451.509640243,6437854.91945368,58.0703,0,0,0,10203.54296875,0.152999888685805,1197,43.5002365365492,163.671634674073,146.544876098633,0,250.189678056167,158187.844411292,85520.6991098322,180698,231680.478657462,24925,765890,308926.692092669,24662,"Brunnsvik",0,0,NA
2003,602454.41316376,6437833.83092293,58.07011,0,0,0,10194.048828125,0.152999888685805,1154,43.5002365365492,163.671634674073,146.544876098633,0,250.189678056167,158298.633199294,85818.6552836039,180698,231680.478657462,24925,765890,308926.692092669,24662,"Tummafjärden",0,0,NA
2003,602476.329266422,6437761.99438047,58.06946,0,0,0,10155.515625,0.152976316351708,867,43.5002365365492,163.671634674073,146.544876098633,0,250.189678056167,159136.819332601,86461.2613442705,180698,231680.478657462,24925,765890,308926.692092669,24662,"Yttre Hallarumsviken",0,0,NA
2003,602489.157374486,6437722.22579222,58.0691,0,0,0,10145.806640625,0.152976316351708,737,43.5002365365492,163.671634674073,146.544876098633,0,250.189678056167,159554.646677667,86898.6616687886,180698,231680.478657462,24925,765890,308926.692092669,24662,"Spjälköviken",0,0,NA
2003,602509.475709123,6371397.31238664,57.4736093073071,0,0,0,3502.35871673427,0.0906468740797925,257,23.735199958185,91.9057464599609,91.9057464599609,0,278.759658436478,192833.147265706,114995.777810859,22387,1517924.78864645,27879,23763,2578178.91944313,26733,"Brunnsvik",0,0,NA
2003,602511.388497743,6437913.26748544,58.07081,0,0,0,10170.5078125,0.153047517986219,1286,43.5002365365492,163.671634674073,146.544876098633,0,250.189678056167,157790.775928379,85286.1230803565,180698,231680.478657462,24925,765890,308926.692092669,24662,"Smygen",0,0,NA
2003,602559.456554507,6371397.90553191,57.4736033386302,0,0,0,3445.26904296875,0.0907160416046941,366,23.735199958185,91.9057464599609,91.9057464599609,0,278.759658436478,192792.708578257,114995.777810859,22387,1517924.78864645,27879,23763,2578178.91944313,26733,"Dröseboviken",0,0,NA
2003,602560.049698334,6371347.92468552,57.4731544363587,4.64087637808009,0,0,3474.00244140625,0.0906468740797925,257,23.735199958185,91.9057464599609,91.9057464599609,0,278.759658436478,192272.784327966,115053.13939902,22387,1517924.78864645,27879,23763,2578178.91944313,26733,"Brunnsviken",5,0,1
2003,602573.773156046,6437851.3845308,58.07024,0,0,0,10085.2236328125,0.152999888685805,1237,43.5002365365492,163.671634674073,146.544876098633,0,250.189678056167,158220.913153698,85552.5203002579,180698,231680.478657462,24925,765890,308926.692092669,24662,"Brunnsviken",0,0,NA
2003,602588.113330138,6437821.67989803,58.06997,7.25136934075014,0,0,10061.634765625,0.152999888685805,1150,43.5002365365492,163.671634674073,146.544876098633,0,250.189678056167,158521.523941113,85890.8373864013,180698,231680.478657462,24925,765890,308926.692092669,24662,"Brunnsviken",7,0,1
2003,602590.628554201,6437792.78443922,58.06971,0,0,0,10049.625,0.152976316351708,1097,43.5002365365492,163.671634674073,146.544876098633,0,250.189678056167,158857.354969158,86211.6605838308,180698,231680.478657462,24925,765890,308926.692092669,24662,"Yttre Hallarumsviken",0,0,NA
2003,602590.956589901,6437757.14948221,58.06939,0,0,0,10040.515625,0.152976316351708,933,43.5002365365492,163.671634674073,146.544876098633,0,250.189678056167,159221.205424084,86606.8257201053,180698,231680.478657462,24925,765890,308926.692092669,24662,"Brunnsvik",0,0,NA
2003,602593.185011761,6437739.3852007,58.06923,0,0,0,10041.978515625,0.152976316351708,630,43.5002365365492,163.671634674073,146.544876098633,0,250.189678056167,159455.530262466,86623.8043886192,180698,231680.478657462,24925,765890,308926.692092669,24662,"Brunnsvik",0,0,NA
2003,602607.657953267,6371548.44122467,57.4749440707544,4.64087637808009,4.64087637808009,0,3408.02172851562,0.0907850856960822,216,23.735199958185,91.9057464599609,91.9057464599609,0,278.759658436478,194681.616893486,114950.863186921,22387,1517924.78864645,27879,23763,2578178.91944313,26733,"Väbyfjorden",9,0,1
2003,602608.251106092,6371498.46037566,57.4744951686863,0,13.9226291342403,0,3381.70483398438,0.09075059775252,244,23.735199958185,91.9057464599609,91.9057464599609,0,278.759658436478,194045.276753476,114937.565659869,22387,1517924.78864645,27879,23763,2578178.91944313,26733,"Ronnebyfjärden",14,0,1
2003,602609.437402852,6371398.49867729,57.4735973644493,0,0,0,3406.40698242188,0.0907160416046941,430,23.735199958185,91.9057464599609,91.9057464599609,0,278.759658436478,192827.467847927,114989.382125459,22387,1517924.78864645,27879,23763,2578178.91944313,26733,"Dröseboviken",0,0,NA
2003,602658.231957177,6371499.05352708,57.4744891887959,0,9.28175275616018,0,3335.58984375,0.0907850856960822,369,23.735199958185,91.9057464599609,91.9057464599609,0,278.759658436478,193993.205208819,114920.141771474,22387,1517924.78864645,27879,23763,2578178.91944313,26733,"Brunnsviken",9,0,1
2003,602658.825107147,6371449.07267499,57.474040286797,0,0,0,3331.61254882812,0.09075059775252,406,23.735199958185,91.9057464599609,91.9057464599609,0,278.759658436478,193345.635343756,114931.134110478,22387,1517924.78864645,27879,23763,2578178.91944313,26733,"Stekön",0,0,NA
2003,602659.41825416,6371399.09182279,57.4735913847645,0,0,0,3380.79321289062,0.09075059775252,242,23.735199958185,91.9057464599609,91.9057464599609,0,278.759658436478,192827.467847927,114989.382125459,22387,1517924.78864645,27879,23763,2578178.91944313,26733,"Smygen",0,0,NA
2003,602675.730814653,6372299.06747253,57.4816683838947,0,9.28175275616018,0,3945.84716796875,0.0911281745979361,259,23.735199958185,91.7450332641602,91.7450332641602,0,278.759658436478,201851.866431131,116804.351508791,29216,1308316.75145407,27844,30141,2228475.08048296,26712,"Smygen",9,0,1
2003,602694.042611703,6437948.04911725,58.07108,0,0,0,10035.3056640625,0.153047517986219,1399,43.5002365365492,163.671634674073,146.544876098633,0,250.189678056167,157620.251640727,84826.3594347318,180698,231680.478657462,24925,765890,308926.692092669,24662,"Brunnsviken",0,0,NA
2003,602707.3473701,6437912.7488903,58.07076,0,0,0,9999.2490234375,0.152999888685805,1444,43.5002365365492,163.671634674073,146.544876098633,0,250.189678056167,157729.770760168,85308.0008344562,180698,231680.478657462,24925,765890,308926.692092669,24662,"Brunnsviken",0,0,NA
2003,602708.805961309,6371449.66582358,57.4740343015055,0,0,185.635055123204,3262.9990234375,0.0907850856960822,227,23.735199958185,91.9057464599609,91.9057464599609,0,278.759658436478,193345.635343756,114931.134110478,22387,1517924.78864645,27879,23763,2578178.91944313,26733,"Brunnsvik",0,186,0
2003,602719.459407874,6437900.80894629,58.07065,0,0,0,9985.412109375,0.152999888685805,1452,43.5002365365492,163.671634674073,146.544876098633,0,250.189678056167,157987.046210446,85186.1221226212,180698,231680.478657462,24925,765890,308926.692092669,24662,"Östra Dragsnäsviken",0,0,NA
2003,602739.899730063,6437863.46521502,58.07031,0,0,0,9943.2451171875,0.152999888685805,1454,43.5002365365492,164.846866607666,147.720108032227,0,250.189678056167,158158.044600021,85544.7498437016,180698,231680.478657462,24925,765890,308926.692092669,24662,"Tummafjärden",0,0,NA
2003,602775.692525175,6372300.2538806,57.4816563984514,0,0,0,3851.98071289062,0.0951200812580958,290,23.735199958185,91.7450332641602,91.7450332641602,0,278.759658436478,201851.742557632,116804.351508791,29216,1308316.75145407,27844,30141,2228475.08048296,26712,"Munkahusvikan",0,0,NA
2003,602776.285722941,6372250.2730128,57.4812074971614,0,4.64087637808009,0,3835.61059570312,0.0911622860689998,387,23.735199958185,91.7450332641602,91.7450332641602,0,278.759658436478,201488.952093558,116765.988140175,29216,1308316.75145407,27844,30141,2228475.08048296,26712,"Brunnsviken",5,0,1
2003,602781.361797909,6437949.18868639,58.07107,7.25136934075014,0,0,9966.1064453125,0.153047517986219,1352,43.5002365365492,164.846866607666,147.720108032227,0,250.189678056167,157390.410621591,84953.6153345274,180698,231680.478657462,24925,765890,308926.692092669,24662,"Brunnsvik",7,0,1
2003,602790.707219045,6437770.0987227,58.06946,0,0,0,9853.9462890625,0.152976316351708,1256,43.5002365365492,164.846866607666,147.720108032227,0,250.189678056167,159076.684743111,86440.3237696025,180698,231680.478657462,24925,765890,308926.692092669,24662,"Smygen",0,0,NA
2003,602808.175375292,6437916.46527253,58.07077,0,0,0,9923.7763671875,0.152999888685805,1383,43.5002365365492,164.846866607666,147.720108032227,0,250.189678056167,157790.775928379,85286.1230803565,180698,231680.478657462,24925,765890,308926.692092669,24662,"Runstensfjärden",0,0,NA
2003,602821.538743346,6437878.93918417,58.07043,21.7541080222504,11.0497056620955,0,9890.2314453125,0.152999888685805,1489,43.5002365365492,164.846866607666,147.720108032227,0,250.189678056167,158137.681439056,85317.6104210214,180698,231680.478657462,24925,765890,308926.692092669,24662,"Brunnsviken",33,0,1
2003,602826.266582818,6372250.86620905,57.4812014962396,0,0,0,3790.98999023438,0.0950939805263187,467,23.735199958185,91.7450332641602,91.7450332641602,0,278.759658436478,201467.132865183,116765.988140175,29216,1308316.75145407,27844,30141,2228475.08048296,26712,"Ronnebyfjärden",0,0,NA
2003,602828.213963716,6437894.70562,58.07057,0,0,0,9895.5654296875,0.152999888685805,1422,43.5002365365492,164.846866607666,147.720108032227,0,250.189678056167,157837.31727215,85417.1764776435,180698,231680.478657462,24925,765890,308926.692092669,24662,"Yttre Maraviken",0,0,NA
2003,602850.326554151,6438066.8111958,58.07211,0,0,0,10024.251953125,0.153071574992612,893,43.5002365365492,164.846866607666,147.720108032227,0,250.189678056167,156118.092990855,83581.4413311834,180698,231680.478657462,24925,113136,545724.838997108,24655,"Brunnsviken",0,0,NA
2003,602875.654247779,6372301.44026913,57.481644390806,0,0,0,3772.55981445312,0.0951200812580958,619,23.735199958185,91.7450332641602,91.7450332641602,0,278.759658436478,201797.024885084,116804.351508791,29216,1308316.75145407,27844,30141,2228475.08048296,26712,"Västra Draganäsviken",0,0,NA
2003,602876.24744565,6372251.45940541,57.4811954898122,0,0,0,3742.15502929688,0.0950939805263187,476,23.735199958185,91.7450332641602,91.7450332641602,0,278.759658436478,201434.23442101,116765.988140175,29216,1308316.75145407,27844,30141,2228475.08048296,26712,"Brunnsviken",0,0,NA
2003,602899.422486141,6438016.84238182,58.07165,0,0,0,9963.162109375,0.153047517986219,927,43.5002365365492,164.846866607666,147.720108032227,0,250.189678056167,156672.114741952,84103.2741451373,180698,231680.478657462,24925,113136,545724.838997108,24655,"Smygen",0,0,NA
2003,602911.592373325,6438002.67678534,58.07152,0,0,0,9944.64453125,0.153047517986219,968,43.5002365365492,164.846866607666,147.720108032227,0,250.189678056167,156891.444333845,84441.5706511664,180698,231680.478657462,24925,113136,545724.838997108,24655,"Brunnsviken",0,0,NA
2003,602923.575444946,6437972.9123497,58.07125,0,0,0,9922.59248327059,0.153047517986219,853,43.5002365365492,164.846866607666,147.720108032227,0,250.189678056167,157312.324459458,84556.0159337352,180698,231680.478657462,24925,113136,545724.838997108,24655,"Runstensfjärden",0,0,NA
2003,602923.855501747,6372451.97606795,57.4829850812398,0,0,0,3694.11596679688,0.09519952246913,4906,23.735199958185,91.7450332641602,91.7450332641602,0,278.759658436478,203771.400993859,117448.32820693,29216,1308316.75145407,27844,30141,2228475.08048296,26712,"Åbyviken",0,0,NA
2003,602925.041912522,6372352.01433514,57.4820872796267,0,0,0,3785.8720703125,0.0951200812580958,886,23.735199958185,91.7450332641602,91.7450332641602,0,278.759658436478,202151.863289212,116958.139890282,29216,1308316.75145407,27844,30141,2228475.08048296,26712,"Smygen",0,0,NA
2003,602925.635113467,6372302.03346856,57.4816383787698,0,0,0,3787.72119140625,0.0951200812580958,480,23.735199958185,91.7450332641602,91.7450332641602,0,278.759658436478,201733.258344437,116804.351508791,29216,1308316.75145407,27844,30141,2228475.08048296,26712,"Brunnsviken",0,0,NA
